Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Score,Footnote,Measure Start Date,Measure End Date,Location
060113,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL,7700 S BROADWAY,LITTLETON,CO,80122,ARAPAHOE,3037305888,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"7700 S BROADWAY
LITTLETON, CO 80122
(39.576554, -104.988489)"
100213,BLAKE MEDICAL CENTER,2020 59TH ST W,BRADENTON,FL,34209,MANATEE,9417926611,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.06,,01/01/2014,12/31/2014,"2020 59TH ST W
BRADENTON, FL 34209
(27.482176, -82.620468)"
140208,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,4440 W 95TH STREET,OAK LAWN,IL,60453,COOK,7086848000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"4440 W 95TH STREET
OAK LAWN, IL 60453
(41.720316, -87.732364)"
050089,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,CA,92411,SAN BERNARDINO,9098876333,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"1805 MEDICAL CENTER DRIVE
SAN BERNARDINO, CA 92411
(34.131266, -117.322558)"
100244,CAPE CORAL HOSPITAL,636 DEL PRADO BLVD,CAPE CORAL,FL,33990,LEE,2395742323,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"636 DEL PRADO BLVD
CAPE CORAL, FL 33990
(26.639321, -81.940946)"
030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,PIMA,5204698100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"6200 NORTH LA CHOLLA BOULEVARD
TUCSON, AZ 85741
(32.319581, -111.012054)"
010168,JACK HUGHSTON MEMORIAL HOSPITAL,4401 RIVER CHASE DRIVE,PHENIX CITY,AL,36867,RUSSELL,3347323000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.94,,01/01/2014,12/31/2014,"4401 RIVER CHASE DRIVE
PHENIX CITY, AL 36867
(32.509045, -85.005696)"
060027,FOOTHILLS HOSPITAL,4747 ARAPAHOE AVENUE,BOULDER,CO,80304,BOULDER,3034402273,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"4747 ARAPAHOE AVENUE
BOULDER, CO 80304
(40.014807, -105.236392)"
140030,SHERMAN HOSPITAL,1425 NORTH RANDALL ROAD,ELGIN,IL,60123,KANE,8477429800,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.08,,01/01/2014,12/31/2014,"1425 NORTH RANDALL ROAD
ELGIN, IL 60123
(42.070221, -88.331468)"
050561,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,LOS ANGELES,CA,90034,LOS ANGELES,2138572201,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.83,,01/01/2014,12/31/2014,"6041 CADILLAC AVE
LOS ANGELES, CA 90034
(34.03799, -118.376247)"
010169,ATMORE COMMUNITY HOSPITAL,401 MEDICAL PARK DRIVE,ATMORE,AL,36502,ESCAMBIA,2513682500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"401 MEDICAL PARK DRIVE
ATMORE, AL 36502
(31.017363, -87.479645)"
050056,ANTELOPE VALLEY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,6619495000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"1600 W AVE J
LANCASTER, CA 93534
(34.689372, -118.158981)"
030131,"SOUTHWEST ORTHOPEDIC AND SPINE HOSPITAL, LLC",750 NORTH 40TH STREET,PHOENIX,AZ,85008,MARICOPA,6027977700,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"750 NORTH 40TH STREET
PHOENIX, AZ 85008
(33.456719, -111.99521)"
110018,PIEDMONT NEWTON HOSPITAL,5126 HOSPITAL DRIVE NE,COVINGTON,GA,30014,NEWTON,7707867053,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"5126 HOSPITAL DRIVE NE
COVINGTON, GA 30014
(33.602362, -83.848262)"
100180,ST PETERSBURG GENERAL HOSPITAL,6500 38TH AVE N,SAINT PETERSBURG,FL,33710,PINELLAS,7273841414,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.1,,01/01/2014,12/31/2014,"6500 38TH AVE N
SAINT PETERSBURG, FL 33710
(27.806299, -82.727297)"
010007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.07,,01/01/2014,12/31/2014,"702 N MAIN ST
OPP, AL 36467
(31.291972, -86.255415)"
040078,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,HOT SPRINGS,AR,71901,GARLAND,5013211000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.03,,01/01/2014,12/31/2014,"1910 MALVERN AVENUE
HOT SPRINGS, AR 71901
(34.486239, -93.033554)"
110054,FLOYD MEDICAL CENTER,304 TURNER MCCALL BLVD P O BOX 233,ROME,GA,30162,FLOYD,7065096900,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.04,,01/01/2014,12/31/2014,"304 TURNER MCCALL BLVD P O BOX 233
ROME, GA 30162
(34.260454, -85.179957)"
140289,ANDERSON HOSPITAL,6800 STATE ROUTE 162,MARYVILLE,IL,62062,MADISON,6182885711,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"6800 STATE ROUTE 162
MARYVILLE, IL 62062
(38.738127, -89.946422)"
050195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,5107971111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.94,,01/01/2014,12/31/2014,"2000 MOWRY AVE
FREMONT, CA 94538
(37.557159, -121.98128)"
060010,POUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,FORT COLLINS,CO,80524,LARIMER,9704957000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.95,,01/01/2014,12/31/2014,"1024 S LEMAY AVE
FORT COLLINS, CO 80524
(40.573727, -105.05786)"
140122,ADVENTIST HINSDALE HOSPITAL,120 NORTH OAK ST,HINSDALE,IL,60521,DUPAGE,6308569000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.07,,01/01/2014,12/31/2014,"120 NORTH OAK ST
HINSDALE, IL 60521
(41.805329, -87.920062)"
080004,BAYHEALTH - KENT GENERAL HOSPITAL,640 S STATE STREET,DOVER,DE,19901,KENT,3027447001,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"640 S STATE STREET
DOVER, DE 19901
(39.150149, -75.522347)"
100212,OCALA REGIONAL MEDICAL CENTER,1431 SW 1ST AVE,OCALA,FL,34478,MARION,3524011000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"1431 SW 1ST AVE
OCALA, FL 34478
(29.174744, -82.137839)"
050557,MEMORIAL MEDICAL CENTER,1700 COFFEE RD,MODESTO,CA,95355,STANISLAUS,2095264500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.95,,01/01/2014,12/31/2014,"1700 COFFEE RD
MODESTO, CA 95355
(37.668701, -120.975674)"
110095,TIFT REGIONAL MEDICAL CENTER,901 E 18TH STREET,TIFTON,GA,31793,TIFT,2293827120,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.89,,01/01/2014,12/31/2014,"901 E 18TH STREET
TIFTON, GA 31793
(31.470265, -83.489613)"
030108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",6501 NORTH 19TH AVENUE,PHOENIX,AZ,85015,MARICOPA,6027956020,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.89,,01/01/2014,12/31/2014,"6501 NORTH 19TH AVENUE
PHOENIX, AZ 85015
(33.531837, -112.099636)"
070034,NORWALK HOSPITAL ASSOCIATION,24 STEVENS STREET,NORWALK,CT,06856,FAIRFIELD,2038522000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.99,,01/01/2014,12/31/2014,"24 STEVENS STREET
NORWALK, CT 06856
(41.110415, -73.421229)"
050492,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVE,CLOVIS,CA,93611,FRESNO,5593244000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"2755 HERNDON AVE
CLOVIS, CA 93611
(36.837421, -119.661626)"
050063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,90027,LOS ANGELES,2134133000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.13,,01/01/2014,12/31/2014,"1300 N VERMONT AVE
LOS ANGELES, CA 90027
(34.096116, -118.291753)"
050261,SIERRA VIEW MEDICAL CENTER,465 W PUTNAM AVE,PORTERVILLE,CA,93257,TULARE,5597841110,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.9,,01/01/2014,12/31/2014,"465 W PUTNAM AVE
PORTERVILLE, CA 93257
(36.069575, -119.027405)"
050073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,94589,SOLANO,7076511000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.87,,01/01/2014,12/31/2014,"975 SERENO DR
VALLEJO, CA 94589
(38.128437, -122.247586)"
100126,PALMS OF PASADENA HOSPITAL,1501 PASADENA AVE S,SAINT PETERSBURG,FL,33707,PINELLAS,7273811000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.18,,01/01/2014,12/31/2014,"1501 PASADENA AVE S
SAINT PETERSBURG, FL 33707
(27.753517, -82.738176)"
070011,CHARLOTTE HUNGERFORD HOSPITAL,540 LITCHFIELD ST,TORRINGTON,CT,06790,LITCHFIELD,8604966666,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.06,,01/01/2014,12/31/2014,"540 LITCHFIELD ST
TORRINGTON, CT 06790
(41.790846, -73.133143)"
100285,MEMORIAL HOSPITAL MIRAMAR,1901 SW 172ND AVE,MIRAMAR,FL,33029,BROWARD,9545384810,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"1901 SW 172ND AVE
MIRAMAR, FL 33029
(25.991087, -80.376005)"
050588,SAN DIMAS COMMUNITY HOSPITAL,1350 W COVINA BLVD,SAN DIMAS,CA,91773,LOS ANGELES,9095996811,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.16,,01/01/2014,12/31/2014,"1350 W COVINA BLVD
SAN DIMAS, CA 91773
(34.099423, -117.835006)"
010019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,COLBERT,2563864556,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.04,,01/01/2014,12/31/2014,"1300 SOUTH MONTGOMERY AVENUE
SHEFFIELD, AL 35660
(34.748249, -87.698866)"
050013,ST HELENA HOSPITAL,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,7079633611,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.91,,01/01/2014,12/31/2014,"10 WOODLAND ROAD
SAINT HELENA, CA 94574
(38.541668, -122.47548)"
110229,"PIEDMONT NEWNAN HOSPITAL, INC",745 POPLAR ROAD,NEWNAN,GA,30265,COWETA,7704002300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.94,,01/01/2014,12/31/2014,"745 POPLAR ROAD
NEWNAN, GA 30265
(33.359316, -84.753678)"
100252,RAULERSON HOSPITAL,1796 HWY 441 NORTH,OKEECHOBEE,FL,34972,OKEECHOBEE,8637632151,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"1796 HWY 441 NORTH
OKEECHOBEE, FL 34972
(27.26006, -80.829873)"
150001,JOHNSON MEMORIAL HOSPITAL,1125 W JEFFERSON ST,FRANKLIN,IN,46131,JOHNSON,3177363300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"1125 W JEFFERSON ST
FRANKLIN, IN 46131
(39.480598, -86.076663)"
140118,METROSOUTH MEDICAL CENTER,12935 S GREGORY,BLUE ISLAND,IL,60406,COOK,7085972000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"12935 S GREGORY
BLUE ISLAND, IL 60406
(41.658595, -87.678302)"
050724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,6613166000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.95,,01/01/2014,12/31/2014,"3001 SILLECT AVENUE
BAKERSFIELD, CA 93308
(35.386104, -119.040838)"
050006,ST JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,CA,95501,HUMBOLDT,7074458121,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.92,,01/01/2014,12/31/2014,"2700 DOLBEER ST
EUREKA, CA 95501
(40.782899, -124.142041)"
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,6268511011,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.8,,01/01/2014,12/31/2014,"1011 BALDWIN PARK BLVD
BALDWIN PARK, CA 91706
(34.064642, -117.984646)"
050543,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,COSTA MESA,CA,92627,ORANGE,9496422734,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"301 VICTORIA STREET
COSTA MESA, CA 92627
(33.652605, -117.911965)"
010099,D W MCMILLAN MEMORIAL HOSPITAL,1301 BELLEVILLE AVENUE,BREWTON,AL,36426,ESCAMBIA,2518678061,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.09,,01/01/2014,12/31/2014,"1301 BELLEVILLE AVENUE
BREWTON, AL 36426
(31.127105, -87.072378)"
100025,SACRED HEART HOSPITAL,5151 N 9TH AVE,PENSACOLA,FL,32504,ESCAMBIA,8504167000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"5151 N 9TH AVE
PENSACOLA, FL 32504
(30.475588, -87.210986)"
110073,DORMINY MEDICAL CENTER,"200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,31750,BEN HILL,2294247100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.92,,01/01/2014,12/31/2014,"200 PERRY HOUSE ROAD, BOX 1447
FITZGERALD, GA 31750
(31.696988, -83.260921)"
110041,HABERSHAM COUNTY MEDICAL CTR,541 HISTORIC HIGHWAY 441-NORTH,DEMOREST,GA,30535,HABERSHAM,7067542161,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.93,,01/01/2014,12/31/2014,"541 HISTORIC HIGHWAY 441-NORTH
DEMOREST, GA 30535
(34.603493, -83.623904)"
140182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 WEST WELLINGTON AVENUE,CHICAGO,IL,60657,COOK,7739751600,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.06,,01/01/2014,12/31/2014,"836 WEST WELLINGTON AVENUE
CHICAGO, IL 60657
(41.936315, -87.651554)"
100006,ORLANDO HEALTH,52 W UNDERWOOD ST,ORLANDO,FL,32806,ORANGE,3218438000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"52 W UNDERWOOD ST
ORLANDO, FL 32806
(28.526925, -81.378203)"
060076,STERLING REGIONAL MEDCENTER,615 FAIRHURST ST,STERLING,CO,80751,LOGAN,9705220122,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"615 FAIRHURST ST
STERLING, CO 80751
(40.613698, -103.21999)"
070033,DANBURY HOSPITAL,24 HOSPITAL AVE,DANBURY,CT,06810,FAIRFIELD,2037397000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.03,,01/01/2014,12/31/2014,"24 HOSPITAL AVE
DANBURY, CT 06810
(41.406776, -73.444339)"
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,8056525011,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"147 N BRENT ST
VENTURA, CA 93003
(34.274184, -119.257238)"
130025,MADISON MEMORIAL HOSPITAL,450 EAST MAIN STREET,REXBURG,ID,83440,MADISON,2083596900,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"450 EAST MAIN STREET
REXBURG, ID 83440
(43.826053, -111.773407)"
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,3105407676,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"4101 TORRANCE BLVD
TORRANCE, CA 90503
(33.837579, -118.357561)"
100254,CAPITAL REGIONAL MEDICAL CENTER,2626 CAPITAL MEDICAL BLVD,TALLAHASSEE,FL,32308,LEON,8506565000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.04,,01/01/2014,12/31/2014,"2626 CAPITAL MEDICAL BLVD
TALLAHASSEE, FL 32308
(30.475376, -84.230728)"
040051,DREW MEMORIAL HOSPITAL,778 SCOGIN DRIVE,MONTICELLO,AR,71655,DREW,8703672411,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"778 SCOGIN DRIVE
MONTICELLO, AR 71655
(33.610628, -91.814978)"
100177,CAPE CANAVERAL HOSPITAL,701 W COCOA BEACH CAUSEWAY,COCOA BEACH,FL,32932,BREVARD,3217997111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"701 W COCOA BEACH CAUSEWAY
COCOA BEACH, FL 32932
(28.357879, -80.622733)"
040074,NORTH METRO MEDICAL CENTER,1400 BRADEN STREET,JACKSONVILLE,AR,72076,PULASKI,5019857000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.19,,01/01/2014,12/31/2014,"1400 BRADEN STREET
JACKSONVILLE, AR 72076
(34.872398, -92.125744)"
100314,WEST KENDALL BAPTIST HOSPITAL,9555 SW 162 AVE,MIAMI,FL,33196,MIAMI-DADE,7864672011,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.93,,01/01/2014,12/31/2014,"9555 SW 162 AVE
MIAMI, FL 33196
(25.677279, -80.457356)"
010128,JACKSON MEDICAL CENTER,220 HOSPITAL DRIVE,JACKSON,AL,36545,CLARKE,2512469021,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.83,,01/01/2014,12/31/2014,"220 HOSPITAL DRIVE
JACKSON, AL 36545
(31.530507, -87.893245)"
100093,BAPTIST HOSPITAL,1000 W MORENO ST,PENSACOLA,FL,32501,ESCAMBIA,8504344011,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"1000 W MORENO ST
PENSACOLA, FL 32501
(30.428676, -87.232015)"
100206,MEMORIAL HOSPITAL OF TAMPA,2901 W SWANN AVE,TAMPA,FL,33609,HILLSBOROUGH,8138736400,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.08,,01/01/2014,12/31/2014,"2901 W SWANN AVE
TAMPA, FL 33609
(27.937443, -82.489816)"
040027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,8705081000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.94,,01/01/2014,12/31/2014,"624 HOSPITAL DRIVE
MOUNTAIN HOME, AR 72653
(36.342995, -92.395318)"
050135,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,6245 DE LONGPRE AVE,HOLLYWOOD,CA,90028,LOS ANGELES,3234622271,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.24,,01/01/2014,12/31/2014,"6245 DE LONGPRE AVE
HOLLYWOOD, CA 90028
(34.096192, -118.325371)"
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,5625951911,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.2,,01/01/2014,12/31/2014,"2776 PACIFIC AVENUE
LONG BEACH, CA 90806
(33.807201, -118.193721)"
040018,SPARKS MEDICAL CENTER - VAN BUREN,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72956,CRAWFORD,4794743401,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.95,,01/01/2014,12/31/2014,"EAST MAIN AND SOUTH 20TH STREET
VAN BUREN, AR 72956
(35.451836, -94.301688)"
110107,"MEDICAL CENTER, NAVICENT HEALTH (THE)",777 HEMLOCK STREET,MACON,GA,31201,BIBB,4786331000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"777 HEMLOCK STREET
MACON, GA 31201
(32.833202, -83.636553)"
100322,REGIONAL GENERAL HOSPITAL WILLISTON,125 SW 7TH ST,WILLISTON,FL,32696,LEVY,3525282801,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.99,,01/01/2014,12/31/2014,"125 SW 7TH ST
WILLISTON, FL 32696
(29.384354, -82.455793)"
040114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,"9601 INTERSTATE 630, EXIT 7",LITTLE ROCK,AR,72205,PULASKI,5012022000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"9601 INTERSTATE 630, EXIT 7
LITTLE ROCK, AR 72205
(34.75356, -92.4007)"
050091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2623 E SLAUSON AVE,HUNTINGTON PARK,CA,90255,LOS ANGELES,3235831931,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"2623 E SLAUSON AVE
HUNTINGTON PARK, CA 90255
(33.989182, -118.22419)"
100220,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM,13681 DOCTORS WAY,FORT MYERS,FL,33912,LEE,2397685000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.03,,01/01/2014,12/31/2014,"13681 DOCTORS WAY
FORT MYERS, FL 33912
(26.54374, -81.848569)"
050510,KAISER FOUNDATION HOSPITAL,99 MONTECILLO RD,SAN RAFAEL,CA,94903,MARIN,4154442000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.91,,01/01/2014,12/31/2014,"99 MONTECILLO RD
SAN RAFAEL, CA 94903
(38.004335, -122.553881)"
050042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,TEHAMA,5305298012,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.9,,01/01/2014,12/31/2014,"2550 SISTER MARY COLUMBA DRIVE
RED BLUFF, CA 96080
(40.148699, -122.218202)"
120011,KAISER FOUNDATION HOSPITAL,3288 MOANALUA RD,HONOLULU,HI,96819,HONOLULU,8084320000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.82,,01/01/2014,12/31/2014,"3288 MOANALUA RD
HONOLULU, HI 96819
(21.363251, -157.901077)"
100081,HEALTHMARK REGIONAL MEDICAL CENTER,4413 US HWY 331 S,DEFUNIAK SPRINGS,FL,32435,WALTON,8509514500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"4413 US HWY 331 S
DEFUNIAK SPRINGS, FL 32435
(30.659494, -86.119679)"
100121,BARTOW REGIONAL MEDICAL CENTER,2200 OSPREY BLVD,BARTOW,FL,33831,POLK,8635338111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"2200 OSPREY BLVD
BARTOW, FL 33831
(27.919808, -81.844874)"
100090,FLAGLER HOSPITAL,400 HEALTH PARK BLVD,SAINT AUGUSTINE,FL,32086,SAINT JOHNS,9048194426,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"400 HEALTH PARK BLVD
SAINT AUGUSTINE, FL 32086
(29.862616, -81.31748)"
110023,GORDON HOSPITAL,1035 RED BUD ROAD,CALHOUN,GA,30701,GORDON,7066292895,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.94,,01/01/2014,12/31/2014,"1035 RED BUD ROAD
CALHOUN, GA 30701
(34.511895, -84.925042)"
010059,LAWRENCE MEDICAL CENTER,202 HOSPITAL STREET,MOULTON,AL,35650,LAWRENCE,2569742200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.91,,01/01/2014,12/31/2014,"202 HOSPITAL STREET
MOULTON, AL 35650
(34.483724, -87.285988)"
